time,Current
250.6671822,19.28801825
250.7670894,19.67915496
250.8669966,20.07029168
250.9669038,20.46142839
251.066811,19.93558398
251.1667182,18.95549428
251.2666254,17.97540458
251.3665326,16.99531488
251.4664398,16.01522518
251.566347,15.03513548
251.6662543,14.05504578
251.7661615,13.07495608
251.8660687,12.09486638
251.9659759,11.11477668
252.0658831,10.54810331
252.1657903,10.19493133
252.2656975,9.841759357
252.3656047,9.48858738
252.4655119,9.135415404
252.5654191,8.782243427
252.6653263,8.429071451
252.7652335,8.075899474
252.8651407,7.722727498
252.9650479,7.369555521
253.0649552,6.87997773
253.1648624,6.317000619
253.2647696,5.754023508
253.3646768,5.191046397
253.464584,4.628069285
253.5644912,4.065092174
253.6643984,3.502115063
253.7643056,2.939137952
253.8642128,2.376160841
253.96412,1.81318373
254.0640272,2.04894618
254.1639344,2.732311475
254.2638416,3.415676771
254.3637488,4.099042066
254.463656,4.782407362
254.5635633,5.465772657
254.6634705,6.149137952
254.7633777,6.832503248
254.8632849,7.515868543
254.9631921,8.199233839
255.0630993,7.917811011
255.1630065,7.073595113
255.2629137,6.229379214
255.3628209,5.385163316
255.4627281,4.540947417
255.5626353,3.696731519
255.6625425,2.85251562
255.7624497,2.008299722
255.8623569,1.164083823
255.9622642,0.319867925
256.0621714,0.316208784
256.1620786,0.822738324
256.2619858,1.329267863
256.361893,1.835797402
256.4618002,2.342326941
256.5617074,2.84885648
256.6616146,3.355386019
256.7615218,3.861915558
256.861429,4.368445097
256.9613362,4.874974637
257.0612434,5.477043922
257.1611506,6.139428704
257.2610578,6.801813486
257.360965,7.464198268
257.4608723,8.12658305
257.5607795,8.788967832
257.6606867,9.451352614
257.7605939,10.1137374
257.8605011,10.77612218
257.9604083,11.43850696
258.0603155,11.80594896
258.1602227,11.9797875
258.2601299,12.15362604
258.3600371,12.32746458
258.4599443,12.50130312
258.5598515,12.67514166
258.6597587,12.8489802
258.7596659,13.02281874
258.8595732,13.19665728
258.9594804,13.37049582
259.0593876,13.49088556
259.1592948,13.57480761
259.259202,13.65872966
259.3591092,13.74265172
259.4590164,13.82657377
259.5589236,13.91049582
259.6588308,13.99441788
259.758738,14.07833993
259.8586452,14.16226199
259.9585524,14.24618404
260.0584596,13.56545407
260.1583668,12.34258985
260.258274,11.11972564
260.3581813,9.896861429
260.4580885,8.673997216
260.5579957,7.451133003
260.6579029,6.228268791
260.7578101,5.005404578
260.8577173,3.782540365
260.9576245,2.559676152
261.0575317,2.469898856
261.1574389,3.214707083
261.2573461,3.959515311
261.3572533,4.704323539
261.4571605,5.449131766
261.5570677,6.193939994
261.6569749,6.938748221
261.7568822,7.683556449
261.8567894,8.428364677
261.9566966,9.173172904
262.0566038,9.077981132
262.156511,8.340166409
262.2564182,7.602351686
262.3563254,6.864536963
262.4562326,6.126722239
262.5561398,5.388907516
262.656047,4.651092793
262.7559542,3.91327807
262.8558614,3.175463347
262.9557686,2.437648624
263.0556758,2.862623879
263.155583,4.211371172
263.2554903,5.560118466
263.3553975,6.908865759
263.4553047,8.257613053
263.5552119,9.606360346
263.6551191,10.95510764
263.7550263,12.30385493
263.8549335,13.65260223
263.9548407,15.00134952
264.0547479,15.32302598
264.1546551,14.79751407
264.2545623,14.27200217
264.3544695,13.74649026
264.4543767,13.22097835
264.5542839,12.69546644
264.6541912,12.16995453
264.7540984,11.64444262
264.8540056,11.11893071
264.9539128,10.59341881
265.05382,10.43442097
265.1537272,10.58927714
265.2536344,10.74413331
265.3535416,10.89898948
265.4534488,11.05384565
265.553356,11.20870182
265.6532632,11.363558
265.7531704,11.51841417
265.8530776,11.67327034
265.9529848,11.82812651
266.0528921,11.65558088
266.1527993,11.19201144
266.2527065,10.728442
266.3526137,10.26487256
266.4525209,9.801303124
266.5524281,9.337733684
266.6523353,8.874164244
266.7522425,8.410594804
266.8521497,7.947025363
266.9520569,7.483455923
267.0519641,7.267235694
267.1518713,7.279224559
267.2517785,7.291213424
267.3516857,7.303202289
267.4515929,7.315191154
267.5515002,7.327180019
267.6514074,7.339168883
267.7513146,7.351157748
267.8512218,7.363146613
267.951129,7.375135478
268.0510362,7.387124343
268.1509434,7.399113208
268.2508506,7.411102072
268.3507578,7.423090937
268.450665,7.435079802
268.5505722,7.447068667
268.6504794,7.459057532
268.7503866,7.471046397
268.8502938,7.483035261
268.9502011,7.495024126
269.0501083,7.704690071
269.1500155,8.110812867
269.2499227,8.516935663
269.3498299,8.92305846
269.4497371,9.329181256
269.5496443,9.735304052
269.6495515,10.14142685
269.7494587,10.54754964
269.8493659,10.95367244
269.9492731,11.35979524
270.0491803,11.12362295
270.1490875,10.22495762
270.2489947,9.326292298
270.3489019,8.427626972
270.4488092,7.528961646
270.5487164,6.630296319
270.6486236,5.731630993
270.7485308,4.832965667
270.848438,3.93430034
270.9483452,3.035635014
271.0482524,3.086335602
271.1481596,4.153344572
271.2480668,5.220353542
271.347974,6.287362512
271.4478812,7.354371482
271.5477884,8.421380452
271.6476956,9.488389422
271.7476028,10.55539839
271.8475101,11.62240736
271.9474173,12.68941633
272.0473245,13.47295175
272.1472317,13.94151655
272.2471389,14.41008135
272.3470461,14.87864615
272.4469533,15.34721095
272.5468605,15.81577575
272.6467677,16.28434055
272.7466749,16.75290535
272.8465821,17.22147015
272.9464893,17.69003495
273.0463965,17.76747696
273.1463037,17.393824
273.2462109,17.02017105
273.3461182,16.64651809
273.4460254,16.27286514
273.5459326,15.89921219
273.6458398,15.52555923
273.745747,15.15190628
273.8456542,14.77825333
273.9455614,14.40460037
274.0454686,14.21918744
274.1453758,14.25915032
274.245283,14.29911321
274.3451902,14.33907609
274.4450974,14.37903897
274.5450046,14.41900186
274.6449118,14.45896474
274.7448191,14.49892762
274.8447263,14.5388905
274.9446335,14.57885339
275.0445407,14.82793474
275.1444479,15.33696195
275.2443551,15.84598917
275.3442623,16.35501639
275.4441695,16.86404361
275.5440767,17.37307083
275.6439839,17.88209805
275.7438911,18.39112527
275.8437983,18.90015249
275.9437055,19.40917971
276.0436127,19.51522518
276.14352,19.10110981
276.2434272,18.68699443
276.3433344,18.27287906
276.4432416,17.85876369
276.5431488,17.44464831
276.643056,17.03053294
276.7429632,16.61641757
276.8428704,16.2023022
276.9427776,15.78818682
277.0426848,15.02000093
277.142592,13.77715527
277.2424992,12.53430962
277.3424064,11.29146397
277.4423136,10.04861831
277.5422208,8.805772657
277.6421281,7.562927003
277.7420353,6.320081349
277.8419425,5.077235694
277.9418497,3.83439004
278.0417569,2.981136097
278.1416641,2.670424683
278.2415713,2.359713269
278.3414785,2.049001856
278.4413857,1.738290442
278.5412929,1.427579029
278.6412001,1.116867615
278.7411073,0.806156202
278.8410145,0.495444788
278.9409217,0.184733375
279.040829,0.381934117
279.1407362,1.314068358
279.2406434,2.246202598
279.3405506,3.178336839
279.4404578,4.110471079
279.540365,5.04260532
279.6402722,5.974739561
279.7401794,6.906873801
279.8400866,7.839008042
279.9399938,8.771142283
280.039901,8.633929168
280.1398082,6.888550263
280.2397154,5.143171358
280.3396226,3.397792453
280.4395298,1.652413548
280.5394371,-0.092965357
280.6393443,-1.838344262
280.7392515,-3.583723167
280.8391587,-5.329102072
280.9390659,-7.074480977
281.0389731,-7.821759047
281.1388803,-7.008514383
281.2387875,-6.195269719
281.3386947,-5.382025054
281.4386019,-4.56878039
281.5385091,-3.755535725
281.6384163,-2.942291061
281.7383235,-2.129046397
281.8382307,-1.315801732
281.938138,-0.502557068
282.0380452,0.112091865
282.1379524,0.403820909
282.2378596,0.695549954
282.3377668,0.987278998
282.437674,1.279008042
282.5375812,1.570737086
282.6374884,1.862466131
282.7373956,2.154195175
282.8373028,2.445924219
282.93721,2.737653263
283.0371172,2.812617693
283.1370244,2.520888648
283.2369316,2.229159604
283.3368388,1.93743056
283.4367461,1.645701516
283.5366533,1.353972471
283.6365605,1.062243427
283.7364677,0.770514383
283.8363749,0.478785339
283.9362821,0.187056294
284.0361893,-0.100330034
284.1360965,-0.380070213
284.2360037,-0.659810393
284.3359109,-0.939550572
284.4358181,-1.219290752
284.5357253,-1.499030931
284.6356325,-1.77877111
284.7355397,-2.05851129
284.835447,-2.338251469
284.9353542,-2.617991649
285.0352614,-3.632931333
285.1351686,-5.995736777
285.2350758,-8.358542221
285.334983,-10.72134766
285.4348902,-13.08415311
285.5347974,-15.44695855
285.6347046,-17.809764
285.7346118,-20.17256944
285.834519,-22.53537488
285.9344262,-24.89818033
286.0343334,-25.81254392
286.1342406,-23.96051407
286.2341479,-22.10848423
286.3340551,-20.25645438
286.4339623,-18.40442453
286.5338695,-16.55239468
286.6337767,-14.70036483
286.7336839,-12.84833498
286.8335911,-10.99630513
286.9334983,-9.144275286
287.0334055,-7.431713424
287.1333127,-5.996796165
287.2332199,-4.561878905
287.3331271,-3.126961646
287.4330343,-1.692044386
287.5329415,-0.257127127
287.6328487,1.177790133
287.732756,2.612707393
287.8326632,4.047624652
287.9325704,5.482541912
288.0324776,6.174291061
288.1323848,5.323081658
288.232292,4.471872255
288.3321992,3.620662852
288.4321064,2.769453449
288.5320136,1.918244046
288.6319208,1.067034643
288.731828,0.21582524
288.8317352,-0.635384163
288.9316424,-1.486593566
289.0315496,-1.938384473
289.1314569,-1.524768636
289.2313641,-1.111152799
289.3312713,-0.697536963
289.4311785,-0.283921126
289.5310857,0.129694711
289.6309929,0.543310547
289.7309001,0.956926384
289.8308073,1.370542221
289.9307145,1.784158058
290.0306217,1.902580575
290.1305289,1.353090937
290.2304361,0.803601299
290.3303433,0.254111661
290.4302505,-0.295377977
290.5301577,-0.844867615
290.630065,-1.394357253
290.7299722,-1.943846891
290.8298794,-2.49333653
290.9297866,-3.042826168
291.0296938,-3.657864831
291.129601,-4.427899629
291.2295082,-5.197934426
291.3294154,-5.967969224
291.4293226,-6.738004021
291.5292298,-7.508038818
291.629137,-8.278073616
291.7290442,-9.048108413
291.8289514,-9.818143211
291.9288586,-10.58817801
292.0287659,-11.09874482
292.1286731,-10.96761661
292.2285803,-10.8364884
292.3284875,-10.70536019
292.4283947,-10.57423198
292.5283019,-10.44310377
292.6282091,-10.31197556
292.7281163,-10.18084736
292.8280235,-10.04971915
292.9279307,-9.918590937
293.0278379,-9.757606557
293.1277451,-9.519327869
293.2276523,-9.28104918
293.3275595,-9.042770492
293.4274667,-8.804491803
293.527374,-8.566213115
293.6272812,-8.327934426
293.7271884,-8.089655738
293.8270956,-7.851377049
293.9270028,-7.613098361
294.02691,-7.332100062
294.1268172,-6.935218682
294.2267244,-6.538337303
294.3266316,-6.141455923
294.4265388,-5.744574544
294.526446,-5.347693164
294.6263532,-4.950811785
294.7262604,-4.553930405
294.8261676,-4.157049026
294.9260749,-3.760167646
295.0259821,-3.452924374
295.1258893,-3.400722858
295.2257965,-3.348521342
295.3257037,-3.296319827
295.4256109,-3.244118311
295.5255181,-3.191916796
295.6254253,-3.13971528
295.7253325,-3.087513764
295.8252397,-3.035312249
295.9251469,-2.983110733
296.0250541,-2.883243736
296.1249613,-2.64096876
296.2248685,-2.398693783
296.3247758,-2.156418806
296.424683,-1.914143829
296.5245902,-1.671868852
296.6244974,-1.429593876
296.7244046,-1.187318899
296.8243118,-0.945043922
296.924219,-0.702768945
297.0241262,-0.506454377
297.1240334,-0.454502629
297.2239406,-0.402550882
297.3238478,-0.350599134
297.423755,-0.298647386
297.5236622,-0.246695639
297.6235694,-0.194743891
297.7234766,-0.142792144
297.8233839,-0.090840396
297.9232911,-0.038888648
298.0231983,0.001
298.1231055,0.001
298.2230127,0.001
298.3229199,0.001
298.4228271,0.001
298.5227343,0.001
298.6226415,0.001
298.7225487,0.001
298.8224559,0.001
298.9223631,0.001
299.0222703,0.001
299.1221775,0.001
299.2220848,0.001
299.321992,0.001
299.4218992,0.001
299.5218064,0.001
299.6217136,0.001
299.7216208,0.001
299.821528,0.001
299.9214352,0.001
300.0213424,0.001
300.1212496,0.001
300.2211568,0.001
300.321064,0.001
300.4209712,0.001
300.5208784,0.001
300.6207856,0.001
300.7206929,0.001
300.8206001,0.001
300.9205073,0.001
301.0204145,0.001
301.1203217,0.001
301.2202289,0.001
301.3201361,0.001
301.4200433,0.001
301.5199505,0.001
301.6198577,0.001
301.7197649,0.001
301.8196721,0.001
301.9195793,0.001
302.0194865,0.001
302.1193938,0.001
302.219301,0.001
302.3192082,0.001
302.4191154,0.001
302.5190226,0.001
302.6189298,0.001
302.718837,0.001
302.8187442,0.001
302.9186514,0.001
303.0185586,0.001
303.1184658,0.001
303.218373,0.001
303.3182802,0.001
303.4181874,0.001
303.5180946,0.001
303.6180019,0.001
303.7179091,0.001
303.8178163,0.001
303.9177235,0.001
304.0176307,0.001
304.1175379,0.001
304.2174451,0.001
304.3173523,0.001
304.4172595,0.001
304.5171667,0.001
304.6170739,0.001
304.7169811,0.001
304.8168883,0.001
304.9167955,0.001
305.0167028,0.001
305.11661,0.001
305.2165172,0.001
305.3164244,0.001
305.4163316,0.001
305.5162388,0.001
305.616146,0.001
305.7160532,0.001
305.8159604,0.001
305.9158676,0.001
306.0157748,0.001
306.115682,0.001
306.2155892,0.001
306.3154964,0.001
306.4154036,0.001
306.5153109,0.001
306.6152181,0.001
306.7151253,0.001
306.8150325,0.001
306.9149397,0.001
307.0148469,0.001
307.1147541,0.001
307.2146613,0.001
307.3145685,0.001
307.4144757,0.001
307.5143829,0.001
307.6142901,0.001
307.7141973,0.001
307.8141045,0.001
307.9140118,0.001
308.013919,0.001
308.1138262,0.001
308.2137334,0.001
308.3136406,0.001
308.4135478,0.001
308.513455,0.001
308.6133622,0.001
308.7132694,0.001
308.8131766,0.001
308.9130838,0.001
309.012991,0.001
309.1128982,0.001
309.2128054,0.001
309.3127127,0.001
309.4126199,0.001
309.5125271,0.001
309.6124343,0.001
309.7123415,0.001
309.8122487,0.001
309.9121559,0.001
310.0120631,0.001
310.1119703,0.001
310.2118775,0.001
310.3117847,0.001
310.4116919,0.001
310.5115991,0.001
310.6115063,0.001
310.7114135,0.001
310.8113208,0.001
310.911228,0.001
311.0111352,0.001
311.1110424,0.001
311.2109496,0.001
311.3108568,0.001
311.410764,0.001
311.5106712,0.001
311.6105784,0.001
311.7104856,0.001
311.8103928,0.001
311.9103,0.001
312.0102072,0.001
312.1101144,0.001
312.2100217,0.001
312.3099289,0.001
312.4098361,0.001
312.5097433,0.001
312.6096505,0.001
312.7095577,0.001
312.8094649,0.001
312.9093721,0.001
313.0092793,0.001
313.1091865,0.001
313.2090937,0.001
313.3090009,0.001
313.4089081,0.001
313.5088153,0.001
313.6087225,0.001
313.7086298,0.001
313.808537,0.001
313.9084442,0.001
314.0083514,0.001
314.1082586,0.001
314.2081658,0.001
314.308073,0.001
314.4079802,0.001
314.5078874,0.001
314.6077946,0.001
314.7077018,0.001
314.807609,0.001
314.9075162,0.001
315.0074234,0.001
315.1073307,0.001
315.2072379,0.001
315.3071451,0.001
315.4070523,0.001
315.5069595,0.001
315.6068667,0.001
315.7067739,0.001
315.8066811,0.001
315.9065883,0.001
316.0064955,0.001
316.1064027,0.001
316.2063099,0.001
316.3062171,0.001
316.4061243,0.001
316.5060315,0.001
316.6059388,0.001
316.705846,0.001
316.8057532,0.001
316.9056604,0.001
317.0055676,0.001
317.1054748,0.001
317.205382,0.001
317.3052892,0.001
317.4051964,0.001
317.5051036,0.001
317.6050108,0.001
317.704918,0.001
317.8048252,0.001
317.9047324,0.001
318.0046397,0.001
318.1045469,0.001
318.2044541,0.001
318.3043613,0.001
318.4042685,0.001
318.5041757,0.001
318.6040829,0.001
318.7039901,0.001
318.8038973,0.001
318.9038045,0.001
319.0037117,0.001
319.1036189,0.001
319.2035261,0.001
319.3034333,0.001
319.4033406,0.001
319.5032478,0.001
319.603155,0.001
319.7030622,0.001
319.8029694,0.001
319.9028766,0.001
320.0027838,0.001
320.102691,0.001
320.2025982,0.001
320.3025054,0.001
320.4024126,0.001
320.5023198,0.001
320.602227,0.001
320.7021342,0.001
320.8020414,0.001
320.9019487,0.001
321.0018559,0.001222703
321.1017631,0.013211568
321.2016703,0.025200433
321.3015775,0.037189298
321.4014847,0.049178163
321.5013919,0.061167028
321.6012991,0.073155892
321.7012063,0.085144757
321.8011135,0.097133622
321.9010207,0.109122487
322.0009279,0.124020414
322.1008351,0.449218373
322.2007423,0.774416332
322.3006496,1.09961429
322.4005568,1.424812249
322.500464,1.750010207
322.6003712,2.075208166
322.7002784,2.400406124
322.8001856,2.725604083
322.9000928,3.050802041
323,3.376
323.0999072,4.789187442
323.1998144,6.202374884
323.2997216,7.615562326
323.3996288,9.028749768
323.499536,10.44193721
323.5994432,11.85512465
323.6993504,13.26831209
323.7992577,14.68149954
323.8991649,16.09468698
323.9990721,17.50787442
324.0989793,18.29105877
324.1988865,19.06833684
324.2987937,19.84561491
324.3987009,20.62289298
324.4986081,21.40017105
324.5985153,22.17744912
324.6984225,22.95472719
324.7983297,23.73200526
324.8982369,24.50928333
324.9981441,25.2865614
325.0980513,25.91578194
325.1979586,26.54220012
325.2978658,27.16861831
325.397773,27.7950365
325.4976802,28.42145469
325.5975874,29.04787287
325.6974946,29.67429106
325.7974018,30.30070925
325.897309,30.92712744
325.9972162,31.55354562
326.0971234,31.36412713
326.1970306,31.15132478
326.2969378,30.93852242
326.396845,30.72572007
326.4967522,30.51291772
326.5966594,30.30011537
326.6965667,30.08731302
326.7964739,29.87451067
326.8963811,29.66170832
326.9962883,29.44890597
327.0961955,29.0980631
327.1961027,28.74189391
327.2960099,28.38572471
327.3959171,28.02955552
327.4958243,27.67338633
327.5957315,27.31721714
327.6956387,26.96104794
327.7955459,26.60487875
327.8954531,26.24870956
327.9953603,25.89254036
328.0952676,27.67608042
328.1951748,29.5638271
328.295082,31.45157377
328.3949892,33.33932045
328.4948964,35.22706712
328.5948036,37.1148138
328.6947108,39.00256047
328.794618,40.89030715
328.8945252,42.77805382
328.9944324,44.66580049
329.0943396,44.22713208
329.1942468,43.65116703
329.294154,43.07520198
329.3940612,42.49923693
329.4939685,41.92327188
329.5938757,41.34730684
329.6937829,40.77134179
329.7936901,40.19537674
329.8935973,39.61941169
329.9935045,39.04344664
330.0934117,39.37170677
330.1933189,39.76284349
330.2932261,40.1539802
330.3931333,40.54511692
330.4930405,40.93625363
330.5929477,41.32739035
330.6928549,41.71852706
330.7927621,42.10966378
330.8926693,42.50080049
330.9925766,42.89193721
331.0924838,41.3964052
331.192391,39.74943489
331.2922982,38.10246458
331.3922054,36.45549428
331.4921126,34.80852397
331.5920198,33.16155367
331.691927,31.51458336
331.7918342,29.86761305
331.8917414,28.22064275
331.9916486,26.57367244
332.0915558,26.55273368
332.191463,26.68011537
332.2913702,26.80749706
332.3912775,26.93487875
332.4911847,27.06226044
332.5910919,27.18964213
332.6909991,27.31702382
332.7909063,27.44440551
332.8908135,27.57178719
332.9907207,27.69916888
333.0906279,27.34395701
333.1905351,26.93933282
333.2904423,26.53470863
333.3903495,26.13008444
333.4902567,25.72546025
333.5901639,25.32083607
333.6900711,24.91621188
333.7899783,24.51158769
333.8898856,24.1069635
333.9897928,23.70233931
334.0897,23.57354253
334.1896072,23.476133
334.2895144,23.37872348
334.3894216,23.28131395
334.4893288,23.18390442
334.589236,23.0864949
334.6891432,22.98908537
334.7890504,22.89167584
334.8889576,22.79426632
334.9888648,22.69685679
335.088772,24.27546335
335.1886792,26.06430189
335.2885865,27.85314043
335.3884937,29.64197897
335.4884009,31.43081751
335.5883081,33.21965605
335.6882153,35.00849459
335.7881225,36.79733313
335.8880297,38.58617167
335.9879369,40.37501021
336.0878441,41.32976895
336.1877513,42.16998856
336.2876585,43.01020817
336.3875657,43.85042778
336.4874729,44.69064739
336.5873801,45.530867
336.6872873,46.37108661
336.7871946,47.21130622
336.8871018,48.05152583
336.987009,48.89174544
337.0869162,48.49297495
337.1868234,47.90901732
337.2867306,47.3250597
337.3866378,46.74110207
337.486545,46.15714445
337.5864522,45.57318682
337.6863594,44.9892292
337.7862666,44.40527157
337.8861738,43.82131395
337.986081,43.23735633
338.0859882,43.32754655
338.1858955,43.52686143
338.2858027,43.72617631
338.3857099,43.92549118
338.4856171,44.12480606
338.5855243,44.32412094
338.6854315,44.52343582
338.7853387,44.7227507
338.8852459,44.92206557
338.9851531,45.12138045
339.0850603,43.17334766
339.1849675,40.8505051
339.2848747,38.52766254
339.3847819,36.20481998
339.4846891,33.88197742
339.5845964,31.55913486
339.6845036,29.2362923
339.7844108,26.91344974
339.884318,24.59060718
339.9842252,22.26776461
340.0841324,21.74325178
340.1840396,21.55592577
340.2839468,21.36859975
340.383854,21.18127374
340.4837612,20.99394773
340.5836684,20.80662171
340.6835756,20.6192957
340.7834828,20.43196969
340.88339,20.24464367
340.9832972,20.05731766
341.0832045,20.24441169
341.1831117,20.50666811
341.2830189,20.76892453
341.3829261,21.03118095
341.4828333,21.29343736
341.5827405,21.55569378
341.6826477,21.8179502
341.7825549,22.08020662
341.8824621,22.34246304
341.9823693,22.60471946
342.0822765,21.1601494
342.1821837,19.34983081
342.2820909,17.53951222
342.3819981,15.72919363
342.4819054,13.91887504
342.5818126,12.10855645
342.6817198,10.29823786
342.781627,8.48791927
342.8815342,6.67760068
342.9814414,4.867282091
343.0813486,4.162490875
343.1812558,3.709911228
343.281163,3.257331581
343.3810702,2.804751933
343.4809774,2.352172286
343.5808846,1.899592638
343.6807918,1.447012991
343.780699,0.994433344
343.8806062,0.541853696
343.9805135,0.089274049
344.0804207,0.001
344.1803279,0.001
344.2802351,0.001
344.3801423,0.001
344.4800495,0.001
344.5799567,0.001
344.6798639,0.001
344.7797711,0.001
344.8796783,0.001
344.9795855,0.001
345.0794927,-0.260133622
345.1793999,-0.588328797
345.2793071,-0.916523972
345.3792144,-1.244719146
345.4791216,-1.572914321
345.5790288,-1.901109496
345.678936,-2.229304671
345.7788432,-2.557499845
345.8787504,-2.88569502
345.9786576,-3.213890195
346.0785648,-3.02591463
346.178472,-2.697719456
346.2783792,-2.369524281
346.3782864,-2.041329106
346.4781936,-1.713133931
346.5781008,-1.384938757
346.678008,-1.056743582
346.7779152,-0.728548407
346.8778225,-0.400353232
346.9777297,-0.072158058
347.0776369,-0.329733065
347.1775441,-0.755337767
347.2774513,-1.180942468
347.3773585,-1.60654717
347.4772657,-2.032151871
347.5771729,-2.457756573
347.6770801,-2.883361274
347.7769873,-3.308965976
347.8768945,-3.734570677
347.9768017,-4.160175379
348.0767089,-4.173277761
348.1766161,-4.061631457
348.2765234,-3.949985153
348.3764306,-3.838338849
348.4763378,-3.726692546
348.576245,-3.615046242
348.6761522,-3.503399938
348.7760594,-3.391753634
348.8759666,-3.280107331
348.9758738,-3.168461027
349.075781,-2.903358181
349.1756882,-2.589399783
349.2755954,-2.275441386
349.3755026,-1.961482988
349.4754098,-1.64752459
349.575317,-1.333566192
349.6752242,-1.019607795
349.7751315,-0.705649397
349.8750387,-0.391690999
349.9749459,-0.077732601
350.0748531,-0.303652026
350.1747603,-0.710274358
350.2746675,-1.11689669
350.3745747,-1.523519023
350.4744819,-1.930141355
350.5743891,-2.336763687
350.6742963,-2.743386019
350.7742035,-3.150008351
350.8741107,-3.556630684
350.9740179,-3.963253016
351.0739251,-3.768124652
351.1738324,-3.36150232
351.2737396,-2.954879988
351.3736468,-2.548257655
351.473554,-2.141635323
351.5734612,-1.735012991
351.6733684,-1.328390659
351.7732756,-0.921768327
351.8731828,-0.515145994
351.97309,-0.108523662
352.0729972,1.501092793
352.1729044,3.554185895
352.2728116,5.607278998
352.3727188,7.6603721
352.472626,9.713465203
352.5725333,11.7665583
352.6724405,13.81965141
352.7723477,15.87274451
352.8722549,17.92583761
352.9721621,19.97893071
353.0720693,19.96723879
353.1719765,19.15799041
353.2718837,18.34874204
353.3717909,17.53949366
353.4716981,16.73024528
353.5716053,15.92099691
353.6715125,15.11174853
353.7714197,14.30250015
353.8713269,13.49325178
353.9712341,12.6840034
354.0711414,13.53519425
354.1710486,15.05778008
354.2709558,16.58036591
354.370863,18.10295175
354.4707702,19.62553758
354.5706774,21.14812341
354.6705846,22.67070925
354.7704918,24.19329508
354.870399,25.71588092
354.9703062,27.23846675
355.0702134,27.27042159
355.1701206,26.67197742
355.2700278,26.07353325
355.369935,25.47508908
355.4698423,24.87664491
355.5697495,24.27820074
355.6696567,23.67975657
355.7695639,23.0813124
355.8694711,22.48286823
355.9693783,21.88442406
356.0692855,21.7287142
356.1691927,21.76867708
356.2690999,21.80863996
356.3690071,21.84860285
356.4689143,21.88856573
356.5688215,21.92852861
356.6687287,21.96849149
356.7686359,22.00845438
356.8685431,22.04841726
356.9684504,22.08838014
357.0683576,21.97146242
357.1682648,21.78213826
357.268172,21.5928141
357.3680792,21.40348995
357.4679864,21.21416579
357.5678936,21.02484163
357.6678008,20.83551748
357.767708,20.64619332
357.8676152,20.45686916
357.9675224,20.267545
358.0674296,20.38435138
358.1673368,20.64860594
358.267244,20.9128605
358.3671513,21.17711506
358.4670585,21.44136963
358.5669657,21.70562419
358.6668729,21.96987875
358.7667801,22.23413331
358.8666873,22.49838788
358.9665945,22.76264244
359.0665017,22.87760068
359.1664089,22.91756356
359.2663161,22.95752645
359.3662233,22.99748933
359.4661305,23.03745221
359.5660377,23.07741509
359.6659449,23.11737798
359.7658521,23.15734086
359.8657594,23.19730374
359.9656666,23.23726663
360.0655738,22.49362295
360.165481,21.33969471
360.2653882,20.18576647
360.3652954,19.03183823
360.4652026,17.87790999
360.5651098,16.72398175
360.665017,15.57005351
360.7649242,14.41612527
360.8648314,13.26219703
360.9647386,12.10826879
361.0646458,11.86002877
361.164553,12.10580049
361.2644603,12.35157222
361.3643675,12.59734395
361.4642747,12.84311568
361.5641819,13.08888741
361.6640891,13.33465914
361.7639963,13.58043087
361.8639035,13.8262026
361.9638107,14.07197433
362.0637179,14.78798423
362.1636251,15.77107114
362.2635323,16.75415806
362.3634395,17.73724497
362.4633467,18.72033189
362.5632539,19.70341881
362.6631612,20.68650572
362.7630684,21.66959264
362.8629756,22.65267955
362.9628828,23.63576647
363.06279,22.49404052
363.1626972,20.09626755
363.2626044,17.69849459
363.3625116,15.30072162
363.4624188,12.90294865
363.562326,10.50517569
363.6622332,8.107402722
363.7621404,5.709629756
363.8620476,3.311856789
363.9619548,0.914083823
364.061862,1.498061553
364.1617693,3.91581596
364.2616765,6.333570368
364.3615837,8.751324776
364.4614909,11.16907918
364.5613981,13.58683359
364.6613053,16.004588
364.7612125,18.42234241
364.8611197,20.84009681
364.9610269,23.25785122
365.0609341,22.72639437
365.1608413,20.30863996
365.2607485,17.89088556
365.3606557,15.47313115
365.4605629,13.05537674
365.5604702,10.63762233
365.6603774,8.219867925
365.7602846,5.802113517
365.8601918,3.384359109
365.960099,0.966604702
366.0600062,-0.282229199
366.1599134,-0.753791216
366.2598206,-1.225353232
366.3597278,-1.696915249
366.459635,-2.168477266
366.5595422,-2.640039282
366.6594494,-3.111601299
366.7593566,-3.583163316
366.8592638,-4.054725333
366.959171,-4.526287349
367.0590783,-4.91676446
367.1589855,-5.251203835
367.2588927,-5.585643211
367.3587999,-5.920082586
367.4587071,-6.254521961
367.5586143,-6.588961336
367.6585215,-6.923400711
367.7584287,-7.257840087
367.8583359,-7.592279462
367.9582431,-7.926718837
368.0581503,-7.597372255
368.1580575,-6.791370863
368.2579647,-5.985369471
368.3578719,-5.179368079
368.4577792,-4.373366687
368.5576864,-3.567365295
368.6575936,-2.761363903
368.7575008,-1.955362512
368.857408,-1.14936112
368.9573152,-0.343359728
369.0572224,-0.255928549
369.1571296,-0.704511908
369.2570368,-1.153095268
369.356944,-1.601678627
369.4568512,-2.050261986
369.5567584,-2.498845345
369.6566656,-2.947428704
369.7565728,-3.396012063
369.85648,-3.844595422
369.9563873,-4.293178781
370.0562945,-4.422854006
